Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Branch Name,Project Name,HSN/SAC,GST Treatment,Destination of Supply,Source of Supply,GST Identification Number (GSTIN),Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Exemption Code,Tax Amount,ITC Eligibility,Expense Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Expense Amount,Total,Supply Type,Reference#,Is Billable,Customer Name,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,Loaction
2020-01-31,lunch for directors,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,424,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,755.000000,755.000,,,false,,99381000000603768,,,false,
2020-01-31,PLASTIC CONTAINERS FOR RACKING,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,425,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,568.000000,568.000,,6S30080009044,false,,99381000000605600,,,false,
2020-01-31,PLASTIC CONTAINERS,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,426,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,606.000000,606.000,,6S30080009037,false,,99381000000605618,,,false,
2020-01-13,BUS FARE TOOLS PURCHASE BY SREEJITH,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,427,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20.000000,20.000,,,false,,99381000000605636,,,false,
2020-01-31,CHECHI SALARY FOR DEC 15 TO JAN 15,Cleaning Help,,Petty Cash,,,Cochin,,,out_of_scope,,,,428,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000605654,,,false,
2020-01-15,AUTO CHARGES FROM STORE TO OFFICE,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,429,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,520.000000,520.000,,,false,,99381000000605672,,,false,
2020-01-19,APS EXTRA TRANSPORTATION CHARGES FOR COLLECTION FROM STORE ON LESS ORDER DAYS,Transportation Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,430,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1070.000000,1070.000,,,false,,99381000000605706,,,false,
2020-01-21,CLEANING BRUSH,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,431,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,22.000000,22.000,,,false,,99381000000605724,,,false,
2020-01-31,ELECTRICIAN,Maintenance and Repairs,,Petty Cash,,,Cochin,,,out_of_scope,,,,432,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,700.000000,700.000,,,false,,99381000000605742,,,false,
2020-01-31,COURIER TO DIGITAL SCALE BY PROFESSIONAL,Postage and courier,,Petty Cash,,,Cochin,,,out_of_scope,,,,433,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,90.000000,90.000,,,false,,99381000000605760,,,false,
2020-02-01,Salary for Sheaba - Jan 2020,Sheaba,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,434,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,27500.000000,27500.000,,,false,,99381000000619469,,,false,
2020-02-01,Salary for Leona - Jan 2020,Leona,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,435,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12000.000000,12000.000,,,false,,99381000000619487,,,false,
2020-02-01,Salary for Sreejith - Jan 2020,Sreejith,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,436,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20129.000000,20129.000,,,false,,99381000000619521,,,false,
2020-02-07,Salary for VG - Jan 2020,Venugopal - Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,438,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,65000.000000,65000.000,,,false,,99381000000619623,,,false,
2019-12-31,Commission for Shakir - Dec 2020,Shakir Commission,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,439,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,8563.000000,8563.000,,,false,,99381000000619641,,,false,
2020-02-13,TDS paid for the month of jan 2020,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,440,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,7952.000000,7952.000,,,false,,99381000000636260,,,false,
2020-02-13,VG Flat Rent,Employee Accomodation Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,441,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000636990,,,false,
2020-02-13,VG Flat rent,Employee Accomodation Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,442,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13000.000000,13000.000,,,false,,99381000000640056,,,false,
2020-02-13,Salary Final Settlement Of Sweety.,Sweety,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,443,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20000.000000,20000.000,,,false,,99381000000640074,,,false,
2020-01-30,VG TA,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,445,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10500.000000,10500.000,,,false,,99381000000640164,,,false,
2020-01-24,VG TA,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,446,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14703.000000,14703.000,,,false,,99381000000640182,,,false,
2020-01-24,VG TA,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,447,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,21973.000000,21973.000,,,false,,99381000000640200,,,false,
2020-01-24,VG TA,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,448,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,5491.000000,5491.000,,,false,,99381000000640218,,,false,
2020-02-14,Auto charge,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,449,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,80.000000,80.000,,,false,,99381000000643348,,,false,
2020-02-14,Glass Stud purchased for Cabin,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,450,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,64.000000,64.000,,,false,,99381000000643398,,,false,
2020-02-14,water expenses,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,451,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,100.000000,100.000,,,false,,99381000000643416,,,false,
2020-02-14,Wireless Mouse Lapcare Safari,Internet and IT Charges,,Petty Cash,,Dr. Computers,Cochin,,,business_none,KL,KL,,453,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,455.000000,455.000,,008185,false,,99381000000646159,,,false,
2020-02-12,Mr. Shuhaib salary,Shuhaib,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,454,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,7500.000000,7500.000,,,false,,99381000000647273,,,false,
2020-02-17,Salary for Ms. Shubadra - design charges,Subadra,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,455,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000647291,,,false,
2020-02-17,sales incentive for Niteesh,Nitheesh Commission,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,456,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3365.000000,3365.000,,,false,,99381000000647323,,,false,
2020-02-17,Salary for chechi,Cleaning Help,,Petty Cash,,,Cochin,,,out_of_scope,,,,457,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000647375,,,false,
2020-02-15,3000 + 1500 (sheaba) incidental expense for model approval,Model Approval Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,458,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4500.000000,4500.000,,,false,,99381000000647393,,,false,
2020-02-18,office expenses,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,460,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,95.000000,95.000,,,false,,99381000000650859,,,false,
2020-02-18,OFFICE EXPENSES,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,462,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,324.000000,324.000,,G-288961,false,,99381000000653121,,,false,
2020-02-18,Laptop  meteorology licence.,License Renewal Fees,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,463,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,5513.920000,5513.920,,,false,,99381000000653525,,,false,
2020-02-19,PVC Sticker,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,465,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,225.000000,225.000,,,false,,99381000000664665,,,false,
2020-02-19,,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,466,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,21.000000,21.000,,,false,,99381000000664683,,,false,
2020-02-19,Register,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,467,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,90.000000,90.000,,,false,,99381000000664701,,,false,
2020-02-20,Sreejith travelling expenses to Palakkad.,Travelling expenses,,Petty Cash,,,Cochin,,,business_none,KL,KL,,468,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,792.000000,792.000,,,false,,99381000000667068,,,false,
2020-02-20,Sreejith Travelling Expenses to Kozhikode Training Trip.,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,469,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1297.000000,1297.000,,,false,,99381000000667102,,,false,
2020-02-17,LEONA AND STEFFY PHONE RECHARGE,Telephone Charges,,Petty Cash,,,Cochin,,,out_of_scope,,,,471,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1156.000000,1156.000,,,false,,99381000000663232,,,false,
2020-02-20,STAMPING INCIDENTAL EXPENSES TO JYOTISH SIR,Stamping Fees,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,472,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,5906.000000,5906.000,,,false,,99381000000663278,,,false,
2020-02-20,incidental expense on inspection at office to Mr. Mahipal,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,473,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,800.000000,800.000,,,false,,99381000000663322,,,false,
2020-02-05,,Tiago Car interest,,Petty Cash,,,Cochin,,,out_of_scope,,,,475,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3352.090000,3352.090,,,false,,99381000000668381,,,false,
2020-02-17,1236 + 1096 TRAIN TICKET,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,476,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2332.000000,2332.000,,,false,,99381000000701267,,,false,
2020-03-04,"UBER TO LM + BUS TO ELMASS  + TEA
157 + 18 + 22 = 197",Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,479,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,197.000000,197.000,,,false,,99381000000701466,,,false,
2020-03-04,STAMP PAPER FOR RENT AGREEMENT,Registration Expenses Paid,,Petty Cash,,,Cochin,,,out_of_scope,,,,480,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,200.000000,200.000,,,false,,99381000000701484,,,false,
2020-03-04,COURIER TO DIGITAL SCALE,Postage and courier,,Petty Cash,,,Cochin,,,out_of_scope,,,,481,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,80.000000,80.000,,,false,,99381000000701502,,,false,
2020-03-02,FB Add to Faisal Sir,Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,482,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4720.000000,4720.000,,,false,,99381000000701520,,,false,
2020-03-04,Shakir Sales Commission for Jan 2020,Shakir Commission,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,483,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15699.000000,15699.000,,,false,,99381000000701538,,,false,
2020-01-28,maintenance charges paid for VG flat,Maintenance and Repairs,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,484,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,3786,false,,99381000000701568,,,false,
2020-03-04,DB EXPENSE AT KANOOR,Meeting Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,485,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4104.000000,4104.000,,,false,,99381000000701670,,,false,
2020-02-20,TAX + FLOOD CESS - Audit adjustment,Miscellaneous Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,486,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2013.000000,2013.000,,,false,,99381000000701718,,,false,
2020-03-04,Extra payment for Fan from Petty cash,Furniture and Fittings,,Petty Cash,,,Cochin,,,out_of_scope,,,,487,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,400.000000,400.000,,,false,,99381000000706642,,,false,
2020-02-26,zen desk = TA to faisal sir,Internet and IT Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,488,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,1720.000000,1720.000,,,false,,99381000000706744,,,false,
2020-01-22,ZENDESK PURCHASE,Internet and IT Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,489,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,675.180000,675.180,,,false,,99381000000706778,,,false,
2020-02-22,"STALL @HAYATH FOR EXHIBITION
VIJAYBHAVA ALUMINI ASSOCIATION",Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,490,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000000706972,,,false,
2020-02-22,LEGAL METROLOGY PAYMENT FOR MANUFACTURING LICENSE,Government Fees,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,491,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000706990,,,false,
2020-02-22,ZEN DESK,Internet and IT Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,492,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,75.020000,75.020,,,false,,99381000000707024,,,false,
2020-02-22,Trade Discont Scheme to Hareesh,Gifts and Promotions,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,493,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000000707042,,,false,
2020-02-22,Trade Discount Scheme to Jyotish,Gifts and Promotions,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,494,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000000707060,,,false,
2020-02-22,Trade discount scheme Shiju,Gifts and Promotions,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,495,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000000707094,,,false,
2020-02-22,Trade discount scheme to Mr. Faisal,Gifts and Promotions,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,496,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000000707128,,,false,
2020-02-25,labour charges for electrician - sreejith work station,Maintenance and Repairs,,Petty Cash,,,Cochin,,,out_of_scope,,,,497,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1200.000000,1200.000,,,false,,99381000000707204,,,false,
2020-03-02,Leona salar for feb 2020,Leona,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,498,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12000.000000,12000.000,,,false,,99381000000707236,,,false,
2020-03-02,sheaba salary for the month feb 2020,Sheaba,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,499,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,27500.000000,27500.000,,,false,,99381000000707254,,,false,
2020-03-02,sreejith salary for month of feb 2020,Sreejith,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,500,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,24000.000000,24000.000,,,false,,99381000000707272,,,false,
2020-03-02,salary for Venugopal for the month of feb 2020,Venugopal - Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,501,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,65000.000000,65000.000,,,false,,99381000000707290,,,false,
2020-03-02,VG Flat rent for feb 2020,Employee Accomodation Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,502,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13000.000000,13000.000,,,false,,99381000000707342,,,false,
2020-02-24,Professional Tax for 2020,Taxes Paid,,Petty Cash,,,Cochin,,,out_of_scope,,,,503,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1250.000000,1250.000,,03/11903134516,false,,99381000000707374,,,false,
2020-02-25,DD for Legal Metrology - Delhi (Import Licensing),Registration Expenses Paid,,Petty Cash,,,Cochin,,,out_of_scope,,,,504,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,525.000000,525.000,,4680,false,,99381000000707392,,,false,
2020-02-26,Victory scales 1 MPC BY BUS,Transportation Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,505,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,100.000000,100.000,,,false,,99381000000707410,,,false,
2020-02-26,CORPORATION LICENSE RENEWAL,License Renewal Fees,,Petty Cash,,,Cochin,,,out_of_scope,,,,506,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1200.000000,1200.000,,27074,false,,99381000000707428,,,false,
2020-02-26,CORPORATION LICENSE RENEWAL,License Renewal Fees,,Petty Cash,,,Cochin,,,out_of_scope,,,,507,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,27138,false,,99381000000707446,,,false,
2020-02-22,INTERNET CHARGE FOR FEB 2020,Internet and IT Charges,,Petty Cash,,,Cochin,,,out_of_scope,,,,508,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,800.000000,800.000,,,false,,99381000000708414,,,false,
2020-02-25,WATER BILL FOR FEB 2020,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,509,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,100.000000,100.000,,,false,,99381000000708432,,,false,
2020-02-29,PURCHASED SUGAR & SCRUB BY SUPER MARKET,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,510,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,100.000000,100.000,,,false,,99381000000708450,,,false,
2020-02-28,SALERY PAID FOR SHARON ON FEB 2020,Sharon,,Petty Cash,,,Cochin,,,out_of_scope,,,,511,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,7370.000000,7370.000,,,false,,99381000000709001,,,false,
2020-02-28,WATER FOR FEB 2020,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,512,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,50.000000,50.000,,,false,,99381000000710112,,,false,
2020-03-06,WATER FOR FEB 2020,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,513,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,60.000000,60.000,,,false,,99381000000710130,,,false,
2020-03-05,SALERY FOR STEFY ON FEB2020,Stefy,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,514,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12800.000000,12800.000,,,false,,99381000000710148,,,false,
2020-03-05,,Tiago Car interest,,Petty Cash,,,Cochin,,,out_of_scope,,,,515,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3307.360000,3307.360,,,false,,99381000000710332,,,false,
2020-03-05,TDS  PAIED FOR THE MONTH OF FEB2020,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,516,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6750.000000,6750.000,,,false,,99381000000710641,,,false,
2020-03-02,courier to store to move extra machines from office + courier to Yesweigh Kanoor,Postage and courier,,Petty Cash,,,Cochin,,,out_of_scope,,,,517,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1740.000000,1740.000,,,false,,99381000000720001,,,false,
2020-03-11,LOADING AND UNLOADING + VRL TRANSPORTATION CHARGE TO NISSAR,Transportation Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,518,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,250.000000,250.000,,,false,,99381000000720019,,,false,
2020-03-11,LABOUR REGISTRATION,Registration Expenses Paid,,Petty Cash,,,Cochin,,,out_of_scope,,,,519,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,200.000000,200.000,,,false,,99381000000720037,,,false,
2020-03-11,BISCUIT + WATER 1,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,520,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,,false,,99381000000720055,,,false,
